ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603977.SH,20250512,12.38,13.28,12.25,13.22,12.29,0.93,7.5671,270214.03,348998.684
603977.SH,20250509,12.64,12.69,12.24,12.29,12.68,-0.39,-3.0757,104309.6,128886.833
603977.SH,20250508,12.75,12.77,12.47,12.68,12.8,-0.12,-0.9375,147212.0,185153.069
603977.SH,20250507,12.66,13.22,12.5,12.8,12.55,0.25,1.992,165081.82,211817.129
603977.SH,20250506,12.53,12.67,12.43,12.55,12.55,0.0,0.0,117416.21,147160.241
603977.SH,20250430,12.55,12.73,12.48,12.55,12.61,-0.06,-0.4758,88722.97,111554.684
603977.SH,20250429,12.18,12.63,12.08,12.61,12.13,0.48,3.9571,126548.52,158102.15
603977.SH,20250428,12.5,12.67,11.97,12.13,12.54,-0.41,-3.2695,127427.96,156476.168
603977.SH,20250425,12.72,12.72,12.4,12.54,12.7,-0.16,-1.2598,69136.99,86557.659
603977.SH,20250424,13.0,13.0,12.56,12.7,13.0,-0.3,-2.3077,114090.01,145360.724
603977.SH,20250423,13.34,13.5,12.96,13.0,13.43,-0.43,-3.2018,121039.1,159959.97
603977.SH,20250422,13.5,13.63,13.34,13.43,13.61,-0.18,-1.3226,83508.8,112439.921
603977.SH,20250421,13.08,13.78,12.93,13.61,13.02,0.59,4.5315,144026.94,192982.953
603977.SH,20250418,12.92,13.48,12.82,13.02,13.26,-0.24,-1.81,83388.72,109420.85
603977.SH,20250417,12.9,13.38,12.89,13.26,13.05,0.21,1.6092,77707.6,102532.409
603977.SH,20250416,13.66,13.75,12.9,13.05,13.74,-0.69,-5.0218,134399.84,176445.988
603977.SH,20250415,13.98,13.99,13.5,13.74,13.95,-0.21,-1.5054,116357.57,159378.825
603977.SH,20250414,13.98,14.36,13.8,13.95,13.89,0.06,0.432,169028.52,236995.895
603977.SH,20250411,13.79,14.07,13.65,13.89,13.85,0.04,0.2888,115902.52,160640.444
603977.SH,20250410,13.81,14.15,13.7,13.85,13.96,-0.11,-0.788,177805.0,247980.437
603977.SH,20250409,12.62,14.11,12.17,13.96,12.83,1.13,8.8075,290274.63,392574.216
603977.SH,20250408,12.7,13.27,12.63,12.83,12.79,0.04,0.3127,111354.0,144274.932
603977.SH,20250407,12.88,13.81,12.4,12.79,13.55,-0.76,-5.6089,245777.34,320578.941
603977.SH,20250403,13.34,13.85,13.32,13.55,13.54,0.01,0.0739,159187.05,217440.417
603977.SH,20250402,13.71,13.79,13.43,13.54,13.71,-0.17,-1.24,118612.31,161074.12
603977.SH,20250401,12.76,13.87,12.75,13.71,12.8,0.91,7.1094,288866.34,388585.958
603977.SH,20250331,12.69,12.87,12.31,12.8,12.85,-0.05,-0.3891,90992.0,114611.73
