ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300534.SZ,20250512,9.25,9.36,9.19,9.26,9.3,-0.04,-0.4301,119782.0,110693.489
300534.SZ,20250509,9.42,9.75,9.27,9.3,9.42,-0.12,-1.2739,175278.0,165742.394
300534.SZ,20250508,9.17,9.47,9.17,9.42,9.26,0.16,1.7279,139001.05,130467.135
300534.SZ,20250507,9.29,9.4,9.15,9.26,9.19,0.07,0.7617,128521.0,119312.105
300534.SZ,20250506,8.99,9.19,8.99,9.19,8.9,0.29,3.2584,123610.1,112667.585
300534.SZ,20250430,9.04,9.18,8.9,8.9,9.02,-0.12,-1.3304,120760.0,109014.339
300534.SZ,20250429,8.99,9.14,8.86,9.02,8.97,0.05,0.5574,99693.1,89885.749
300534.SZ,20250428,9.1,9.16,8.77,8.97,9.16,-0.19,-2.0742,168314.5,150293.155
300534.SZ,20250425,9.2,9.68,9.16,9.16,9.03,0.13,1.4396,247814.0,232725.596
300534.SZ,20250424,9.19,9.32,8.96,9.03,9.2,-0.17,-1.8478,172003.0,156734.285
300534.SZ,20250423,9.43,9.52,9.15,9.2,9.43,-0.23,-2.439,199412.5,184972.312
300534.SZ,20250422,9.51,9.6,9.32,9.43,9.52,-0.09,-0.9454,197767.0,187002.134
300534.SZ,20250421,9.35,9.6,9.19,9.52,9.4,0.12,1.2766,235660.0,222702.227
300534.SZ,20250418,9.29,9.78,9.24,9.4,9.31,0.09,0.9667,296317.0,282310.959
300534.SZ,20250417,9.1,9.38,9.01,9.31,9.11,0.2,2.1954,211357.5,195181.059
300534.SZ,20250416,9.36,9.42,9.03,9.11,9.56,-0.45,-4.7071,233307.9,214270.576
300534.SZ,20250415,9.43,9.66,9.24,9.56,9.52,0.04,0.4202,292459.31,277283.746
300534.SZ,20250414,9.36,9.94,9.32,9.52,9.45,0.07,0.7407,381441.18,365887.847
300534.SZ,20250411,8.95,9.77,8.9,9.45,9.12,0.33,3.6184,384102.15,356857.171
300534.SZ,20250410,8.88,9.31,8.88,9.12,8.9,0.22,2.4719,368808.0,337499.192
300534.SZ,20250409,8.72,9.1,7.83,8.9,9.04,-0.14,-1.5487,389229.91,332820.061
300534.SZ,20250408,8.65,9.06,8.54,9.04,8.44,0.6,7.109,378360.57,332447.583
300534.SZ,20250407,9.15,9.36,8.2,8.44,9.81,-1.37,-13.9653,425906.5,377287.158
300534.SZ,20250403,9.92,10.36,9.77,9.81,9.97,-0.16,-1.6048,477249.09,479169.814
300534.SZ,20250402,10.54,10.6,9.84,9.97,10.3,-0.33,-3.2039,686448.07,699033.016
300534.SZ,20250401,8.65,10.3,8.65,10.3,8.58,1.72,20.0466,344691.0,348571.761
300534.SZ,20250331,8.95,9.15,8.5,8.58,9.06,-0.48,-5.298,225039.67,197610.436
300534.SZ,20250328,9.32,9.82,9.02,9.06,9.58,-0.52,-5.428,325148.0,305898.779
300534.SZ,20250327,9.03,9.7,8.79,9.58,9.18,0.4,4.3573,360084.54,331388.111
300534.SZ,20250326,8.9,9.35,8.81,9.18,9.18,0.0,0.0,224593.5,203429.929
300534.SZ,20250325,9.33,9.74,9.08,9.18,9.02,0.16,1.7738,343215.1,321923.341
300534.SZ,20250324,8.67,9.35,8.64,9.02,9.0,0.02,0.2222,338977.67,304988.696
300534.SZ,20250321,9.6,9.85,8.98,9.0,8.93,0.07,0.7839,511239.5,480489.232
300534.SZ,20250320,8.47,9.11,8.39,8.93,8.49,0.44,5.1826,304123.01,267187.611
